,Obraz,Średni odcień szarości,Kontrast,r_mean,g_mean,b_mean,r_std,g_std,b_std,area,perimeter,width,height,aspect_ratio,circularity,saturation_mean,brightness_mean,entropy,image_index,haralick_contrast_mean,haralick_contrast_std,haralick_dissimilarity_mean,haralick_dissimilarity_std,haralick_homogeneity_mean,haralick_homogeneity_std,haralick_energy_mean,haralick_energy_std,haralick_correlation_mean,haralick_correlation_std,haralick_ASM_mean,haralick_ASM_std,gabor_mean_s0_o0,gabor_var_s0_o0,gabor_energy_s0_o0,gabor_max_s0_o0,gabor_min_s0_o0,gabor_mean_s0_o1,gabor_var_s0_o1,gabor_energy_s0_o1,gabor_max_s0_o1,gabor_min_s0_o1,gabor_mean_s0_o2,gabor_var_s0_o2,gabor_energy_s0_o2,gabor_max_s0_o2,gabor_min_s0_o2,gabor_mean_s0_o3,gabor_var_s0_o3,gabor_energy_s0_o3,gabor_max_s0_o3,gabor_min_s0_o3,gabor_mean_s1_o0,gabor_var_s1_o0,gabor_energy_s1_o0,gabor_max_s1_o0,gabor_min_s1_o0,gabor_mean_s1_o1,gabor_var_s1_o1,gabor_energy_s1_o1,gabor_max_s1_o1,gabor_min_s1_o1,gabor_mean_s1_o2,gabor_var_s1_o2,gabor_energy_s1_o2,gabor_max_s1_o2,gabor_min_s1_o2,gabor_mean_s1_o3,gabor_var_s1_o3,gabor_energy_s1_o3,gabor_max_s1_o3,gabor_min_s1_o3
1147,Obraz 1148,48.8,251.67,51.302997222222224,48.490075,46.61205277777778,87.79291202037132,83.45209018982048,79.67500813901917,93614.5,1294.2711999416351,304,427,0.711943793911007,0.7022672428882757,11.11,51.64,5.312068935878893,1147,1.0051864836187645,0.313435994513708,0.20222130305618224,0.041121802010900314,0.933226661895394,0.010276202103696126,0.6722570148185433,0.0008806561764004692,0.9958814450204794,0.001282866420111991,0.4519302695280403,0.0011843626410797264,1.3270499789390873,3.985763206832706,1675774.127261628,8.158587366449195,-4.362484447434569,1.345842854439195,4.036961759769034,1705351.084695864,7.44078675177076,-3.616178157955823,1.3270499789390862,3.821021232757855,1627735.3676214004,7.401179316347799,-3.7385083180228857,1.345842854439195,3.9380720743342734,1676514.8524230877,7.001157985146854,-3.255675638860304,6.906622670016145,103.081446834262,43968288.84033484,27.900133921875955,-0.6290401919278261,6.910780488013631,103.00580660720759,43962984.64230523,26.92803504809349,-0.40831287682719364,6.906622670016145,101.86105666747483,43612423.0676997,26.947387882611167,-0.7753678174062304,6.91078048801363,102.07595092207076,43691838.72451933,26.893091161393382,-0.38194774718786617
1148,Obraz 1149,24.37,243.0,25.678988888888888,24.297402777777776,23.140844444444443,66.9273167671043,63.485491902822375,60.49403672684719,46640.0,1028.5828218460083,163,379,0.43007915567282323,0.5539746245358709,5.77,25.69,2.871740252036678,1148,0.6531589767145022,0.22255255913285155,0.11232813921655684,0.022978166295518264,0.9639365682269438,0.005225025664793433,0.8330230286990546,0.0005125574819983575,0.9955970934240499,0.0014984654145747335,0.6939276290581184,0.0008540828714936027,0.664161527533847,2.4559770203246276,844790.7310323782,7.693017207180602,-3.9182403751870396,0.673566979549214,2.4256305180971096,839610.5850609444,7.290523179209994,-3.434588991065868,0.6641615275338467,2.312154779434436,802852.1655887982,5.381398641404463,-2.883915880165701,0.673566979549214,2.401793664863913,832659.7586581442,5.414370328463266,-2.4805067508330905,3.4566241930729684,62.994865047261555,21853412.584600717,27.217260564758067,-0.7136742300005715,3.4587050964272077,62.58020250958218,21736693.151079595,27.20180885591689,-0.3172523182570503,3.4566241930729675,62.02394414510404,21570292.04953159,27.083072445318475,-0.40213102492735636,3.4587050964272072,62.43045943048029,21693028.06921348,27.106406206807243,-0.1311885026224085
1149,Obraz 1150,35.26,234.67,37.23361666666667,35.203575,33.33770555555556,76.84682879257463,72.7629746658242,69.11378520206911,68585.0,1086.1463091373444,232,409,0.5672371638141809,0.7305708596785088,8.63,37.33,3.9347943499120714,1149,0.6964273858191145,0.20330765931888023,0.11632560634680936,0.01917247522174518,0.9639547774429366,0.004483217495341401,0.7585012968792322,0.0006198228596008764,0.9963455553325905,0.0010653092985091757,0.5753246015478544,0.0009405014536035801,0.9617417406121971,3.1035301105490642,1174703.9766515002,7.12410338882391,-3.769947915401522,0.9753613427985678,3.0944170976527996,1179739.7804914871,8.883554838472701,-4.092305785371995,0.9617417406121967,2.986455586764026,1140565.0455157827,7.075368730445157,-3.91984081410168,0.9753613427985678,3.1391074721440075,1192771.493693123,6.935282823646831,-3.4292159970254597,5.005378406111923,80.79573165861399,30865727.219060972,26.07987673465625,-0.7282632218934517,5.008391666487577,80.23051662486338,30709709.28177931,26.124306149416864,-0.4086147271267548,5.005378406111921,79.93080935636634,30613515.87572556,26.04789690371245,-0.7369210997420259,5.008391666487577,80.63215022313888,30826825.63903644,26.054816420762734,-0.3454695466313487
1150,Obraz 1151,43.26,242.33,45.000616666666666,43.679875,41.09110833333333,82.90123896445664,80.49552368842173,75.88112085393425,82035.5,1191.6193990707397,224,464,0.4827586206896552,0.725999905184988,8.14,45.24,4.541955259755692,1150,0.8270071890002959,0.26016754540891945,0.1411744698254105,0.025932605459500657,0.9545602935199112,0.006138872502487535,0.7149071818856453,0.0008594983960591004,0.9963390787854227,0.0011504195730533597,0.511093017449168,0.0012291451980950203,1.182699054716561,3.713107708981141,1490625.596893304,8.116992380201083,-4.369853785203532,1.1994477201339346,3.690087695087146,1495547.1532877504,8.367396246981443,-4.040143727563572,1.1826990547165606,3.536050122358463,1438995.6046341308,8.587106061145974,-4.416245140412929,1.1994477201339346,3.6735755389643607,1490732.2085623462,6.219854764101714,-2.7483168166712932,6.155349257940048,95.86052290944329,39001163.900867924,26.878407270166402,-0.7290028555512826,6.1590548059550825,95.28580942439423,38846883.6277177,26.55288767942669,-0.3269738580684626,6.155349257940047,94.54158117351075,38616560.49066999,26.43611434119384,-0.777957692495388,6.1590548059550825,95.136798502339,38803432.042846404,26.72661186306922,-0.2252341689185757
1151,Obraz 1152,33.91,242.33,35.93682222222222,33.660897222222225,32.130602777777774,75.59710685022245,71.03602975388611,67.76579915105484,66692.5,1151.1341197490692,214,425,0.5035294117647059,0.6324628317236843,8.63,36.0,3.8166755929863947,1151,0.8451546245079231,0.2816138531189655,0.14359880531362096,0.02979006002794609,0.9545151696982968,0.006853720804362229,0.7644361049415921,0.0007019181990021561,0.9953826437107718,0.0015369913525156368,0.5843630512274309,0.001073509298773467,0.9232765314442425,3.042813346982437,1135855.74578526,8.427029247080453,-4.504858401777768,0.9363514127094336,2.992806196112508,1128363.743879396,7.2327947854592445,-3.348176583156523,0.9232765314442419,2.853213460641671,1080568.418928292,7.03976165503251,-3.4048437475755993,0.9363514127094336,2.981055628093047,1124937.2782449212,7.355566833387285,-3.304102688364394,4.805186484283405,77.6443028422622,29374069.38937622,26.861086793644215,-0.8528966014507487,4.808079228219217,77.09410579203514,29221740.951142777,26.330681406518956,-0.29938547938374194,4.805186484283405,76.387203543134,29007499.233750433,25.902349252750238,-0.6727176434013427,4.808079228219217,76.94137945382322,29177205.95092018,25.727549762590165,-0.3052544485859531
1152,Obraz 1153,35.99,223.0,38.76771388888889,36.28859722222222,32.90025833333333,76.54653904903087,71.7225529227344,64.65994298327158,74374.5,1296.3300762176514,245,400,0.6125,0.5561638139372119,11.37,38.83,4.302982590724116,1152,0.7302707957491936,0.20631902213157166,0.1325078081306545,0.02455011310463063,0.9575897289434594,0.006271202479227954,0.737148922071037,0.00071411491166385,0.9960119734192503,0.001125031694688533,0.5433890432705987,0.0010531378781496953,0.990005231328523,2.9974648261542303,1159860.9237162406,6.877966410067992,-3.741876500316588,1.0040250838978182,2.9870204227389197,1164967.3084990683,6.023119395766318,-2.735821308803614,0.9900052313285225,2.872550432750227,1123435.886599633,6.768011808688919,-3.5561845169142114,1.0040250838978182,3.0067351021293245,1170716.1090093108,6.939805794315779,-3.200067867044,5.152475553026634,77.77731150975919,30421262.097280797,25.36774646832633,-0.6930447542695369,5.155577366548165,77.29654800030794,30290394.97657622,25.483002930718406,-0.1832420349203841,5.152475553026633,76.86962465903544,30156580.611609757,25.403126565608318,-0.5136112254664975,5.155577366548165,77.43988846409708,30332193.05581714,25.352437121620405,-0.4046443979472492
1153,Obraz 1154,49.46,254.67,50.99239444444444,49.89163055555556,47.48158611111111,94.90994034077178,93.00707961677588,88.51505323851748,80877.5,1233.276252746582,222,488,0.45491803278688525,0.6682159598686762,7.41,51.04,4.42788871354797,1153,1.0849017990284884,0.3879965025490266,0.16278826723433115,0.04074198059031293,0.9509275733257792,0.009784175201651476,0.7171883727435329,0.0009532148958454839,0.996415371066582,0.0012809649488541312,0.5143600706171543,0.0013680062842866287,1.3493523366460234,4.958482972323152,1976824.8387343946,8.016595494308477,-4.186731696237616,1.3684610445852985,4.929361324808221,1983476.8921817243,8.013755905412065,-3.8737974510667845,1.3493523366460225,4.701030384409841,1901751.6640988723,7.605430784421593,-4.048736539708963,1.3684610445852983,4.884223678116002,1970314.754406273,7.973265073488621,-3.653950521533589,7.022695140366266,127.82257860656621,51654264.7569419,28.938325939971154,-0.721603398429192,7.026922834514411,127.17707755767182,51483356.95849647,28.931767463804842,-0.34418982565335204,7.022695140366266,126.02345827067427,51129641.26699582,28.90431831909935,-0.7574175003244372,7.02692283451441,126.73195182147296,51353558.29382088,28.934891187728365,-0.40075765923990847
1154,Obraz 1155,35.12,244.0,36.95057222222222,35.121763888888886,33.27876666666667,80.59907764984594,76.79134708705305,72.7005266313724,63291.5,1055.5361397266388,201,409,0.49144254278728605,0.7138534088925871,7.19,36.97,3.4698947824404245,1154,0.7581012949022478,0.2522062364193669,0.1205591468048398,0.02796033313938586,0.9640449834256909,0.006534685502511421,0.7765590758463731,0.0006123375294764199,0.9964489907595256,0.001180067423988424,0.6030443732366229,0.0009512865494478073,0.9581948372054923,3.501713811443426,1288828.5975242844,8.177213973693709,-4.504486734097447,0.9717642103008787,3.454145157236469,1282594.0962611195,7.2069924678811095,-3.460093186592059,0.9581948372054919,3.323153096516382,1236760.2930515578,6.811580734685351,-3.8232414874089127,0.9717642103008787,3.4774792788955993,1289398.3261369215,7.013590598598533,-3.517539854297609,4.986918571240678,90.36581715356132,33602576.73541007,27.87956473817081,-0.8116502660698279,4.989920718712483,89.59326452660018,33386034.375923544,27.858535889700036,-0.2690151171738632,4.986918571240677,89.05895024342853,33221494.34441536,27.85331417346793,-0.6671687133850924,4.989920718712483,89.85599911406406,33462647.781628013,27.853360856671017,-0.451614657160921
1155,Obraz 1156,36.69,253.33,38.560275,36.617875,34.881905555555555,84.86992184272967,80.92163524008161,77.18801301822836,62584.5,1099.8792856931686,203,398,0.5100502512562815,0.6501096386914698,7.31,38.58,3.5017494610882514,1155,0.9506348109979146,0.3049233967273571,0.14152560463851188,0.030281626231350566,0.9582928484581317,0.006511921840808401,0.7793718229550233,0.0005682399954005289,0.9960018515319238,0.0012806987721782877,0.6074207613129283,0.0008858841110274459,0.9997086003212611,3.8863853032219917,1424700.0348877483,9.553052270955668,-5.076700091653315,1.0138658661065663,3.8451791891321574,1420996.8883343115,7.889266708011784,-3.6614575062906485,0.9997086003212605,3.717697412682803,1375510.6460065206,7.882807692314506,-4.296710523907154,1.0138658661065663,3.8822002151236945,1431792.219513444,8.412873047800959,-3.729161394180072,5.202976671540915,100.35283538885275,37156780.55631453,29.178007212333927,-0.8383402758537505,5.2061088869635626,99.73838374540868,36987113.637196936,28.944658637745224,-0.2889355231739821,5.202976671540916,99.222918941599,36827296.920295335,28.92873053409978,-0.688974564431038,5.2061088869635626,99.88873688929986,37030956.6139556,28.945565203650187,-0.3673799134017497
1156,Obraz 1157,43.59,254.67,47.06071111111111,43.870894444444446,39.84375555555555,90.73435247863151,85.02706787044002,77.39250838640808,77520.0,1160.0041769742966,228,438,0.5205479452054794,0.7239432480545965,13.54,47.09,4.604377833909662,1156,0.8965078957127706,0.2549919209862157,0.16464072782652125,0.03249854100824484,0.9460744118531808,0.008556239456336743,0.7274318666580697,0.0006844550131661608,0.9965339750648206,0.0009843872221574283,0.5291575891083087,0.000996017662545947,1.1985417048312332,4.198661373819884,1643213.7034387598,7.768568159715822,-4.133218012972539,1.215514724233703,4.209597998762467,1658350.7911112527,7.623533160818317,-3.4197647231094783,1.1985417048312326,4.03894273650455,1596639.748797608,9.071660060321111,-4.698263226163111,1.215514724233703,4.202848862607956,1656382.7430085975,8.713141314428398,-3.963096519799659,6.237802223669797,109.28847121046911,43214725.69617315,28.76095468599477,-0.806328482084951,6.2415574087420795,108.74854273357523,43070947.600449845,28.711498354183032,-0.26938189217358943,6.237802223669797,108.01049204695259,42842066.972091734,28.631353897459174,-0.8530543449476805,6.2415574087420795,108.65326147924654,43043163.586687595,28.779332792246812,-0.39932129850114395
1157,Obraz 1158,40.16,253.0,42.808033333333334,40.70066944444444,36.98392777777778,83.57260458839235,79.75238302672048,73.41103555790282,75861.5,1149.1341181993484,222,421,0.5273159144893111,0.7219212927563382,12.13,43.02,4.485320529761889,1157,0.8003610244532572,0.24013358339169497,0.15226123769723005,0.03172479011557753,0.9492637238908963,0.008780763717235247,0.733086906907261,0.0007239813363876914,0.9964396227210615,0.0010668809467488294,0.5374169372278305,0.0010618594240593513,1.1053655894082526,3.678143500798554,1428833.1727827324,7.36108001839859,-3.944616291582225,1.1210191052769312,3.6540135054645226,1431959.3443032969,6.8067245560916545,-3.156553606816174,1.1053655894082517,3.510175812324176,1379853.7948236032,7.041882028761258,-3.7406288109691737,1.121019105276931,3.675872675040831,1438333.478151748,7.895827968063966,-3.706544113793545,5.7528677590320205,95.28117148777709,37434633.747104384,28.341597518831513,-0.6526962757834263,5.756331011369447,94.65716472915865,37264296.336374134,28.25607736761801,-0.3365084198079508,5.752867759032019,94.041510523376,37073148.60988502,28.231135153343104,-0.675755403951013,5.756331011369446,94.74970029329286,37291279.70687567,28.35620756832603,-0.3242113980433092
1158,Obraz 1159,46.27,255.0,49.10025,46.13681944444444,43.55838055555556,90.14684212096364,85.0619073570385,80.0864697793,83673.5,1231.8204110860825,220,480,0.4583333333333333,0.6929517686621158,12.31,49.24,4.762777931491722,1158,0.9683680576670237,0.3406893682495019,0.1667628348916447,0.040111333413941776,0.9474657167230215,0.00963016205099765,0.7073241552759861,0.0008819604308647206,0.9962374479636439,0.001322585230875762,0.500308238491089,0.0012481843750378745,1.262473914588271,4.243675436346848,1702219.613509358,8.845229177972746,-4.692740563274214,1.2803523031007809,4.157121114828492,1690236.986132164,7.2989184032141825,-3.267681061264143,1.26247391458827,4.005068282709693,1632641.767508763,8.273259900564799,-4.3298360389786055,1.2803523031007809,4.20948249807077,1705505.5654856125,9.875656560186142,-4.530365142621239,6.570536978396357,108.89985570039703,44344140.34562838,29.12295678102268,-0.7326567869903466,6.57449247129168,107.81052103119846,44041652.11867617,28.910397413054927,-0.4789520563918088,6.5705369783963565,107.11763295651096,43824444.19351119,28.712052865245944,-0.7687366638095019,6.57449247129168,108.18171608754919,44149892.597108044,28.92839198234145,-0.47905496925176644
1159,Obraz 1160,43.16,250.67,46.32423055555556,43.11923888888889,40.048922222222224,88.94426862799573,83.37769335232322,76.80495973535503,78524.0,1294.8326025009155,225,448,0.5022321428571429,0.5885522529857459,12.88,46.36,4.502891040943963,1159,0.9623467711328806,0.31281919531380525,0.15984377428188698,0.03655828771862545,0.9512133224185906,0.008668049207567754,0.7242286693948892,0.0007626220476200053,0.9961318017039729,0.0012559887491086557,0.5245077471658792,0.0011049450142683872,1.1813672962695,4.0978112649423215,1601887.0904806745,7.342820323288336,-3.9329152255330238,1.1980971021329088,4.042419071099042,1597342.7329786927,7.347237560266718,-3.4793517898797,1.181367296269499,3.865540948117253,1534157.066094484,7.652806567489984,-4.093338473949667,1.1980971021329085,4.045105767500243,1598126.1736492827,7.134730528985048,-3.447903127795995,6.148418130079431,105.13107464886338,41679589.43607616,28.432309892393985,-0.6416496160161275,6.152119505524233,104.1956262111109,41420088.90118934,28.533428106133425,-0.30061315714790476,6.148418130079429,103.24840290071464,41130602.35431598,28.317755143666577,-0.5922059816608025,6.152119505524233,104.1964332762871,41420324.24139471,28.32429166599679,-0.32395168590253526
1160,Obraz 1161,47.07,255.0,49.326175,47.404980555555554,44.48860277777778,94.3091570985933,90.68918240142268,85.08008585440082,77494.5,1153.785921216011,265,429,0.6177156177156177,0.7315268547924146,7.76,49.37,4.099759752536906,1160,1.0212471062524053,0.3906265116037678,0.1516240267963032,0.032223162989183214,0.9554108223596487,0.006140152486188933,0.7289289545828636,0.0007309496716141154,0.9964938980766986,0.0013396907810337229,0.5313379551166888,0.001065558626961033,1.2874385885280824,4.697987262403478,1853259.5372846662,8.560113927868732,-4.395516367823363,1.3056705115846539,4.846539512423879,1910363.4531968203,9.9425440035414,-4.603264713252528,1.2874385885280815,4.545887553818579,1808907.262261309,7.675019260029074,-3.891888606732453,1.3056705115846539,4.664431964454703,1857260.8922090086,7.40504462995741,-3.5449795842171685,6.700465455634348,122.58078640976689,48836300.120226726,28.793948464106187,-0.7614810264026333,6.704499166058969,122.72636964326732,48894519.51211381,29.285104496436762,-0.4639406053762523,6.700465455634347,121.33816182460434,48473950.791193336,28.804367728298327,-0.6996753228463766,6.704499166058968,121.48841019006126,48533530.53555893,28.806585081754545,-0.45546743996750194
1161,Obraz 1162,44.19,255.0,46.953091666666666,44.37221666666667,41.25429444444445,87.50224519117867,82.94353239321416,77.17131059389862,81313.0,1178.4305844306946,234,462,0.5064935064935064,0.7358034800531639,10.85,46.97,4.433469455019002,1161,1.1340471722130874,0.3803207958824816,0.1909858814311503,0.043360700767901314,0.9396051933791854,0.010694826880190553,0.7160692161417258,0.0008772070879040653,0.9953495724304914,0.00155814958245825,0.5127558917981005,0.0012567936635278698,1.2101470713220956,4.034049421440046,1603364.161713224,8.919070654653519,-4.726940495165478,1.22728443887351,4.016415866731635,1610402.687320496,8.43077254551252,-3.9717227556746906,1.210147071322095,3.790641993283205,1532386.5556626883,8.160585368847721,-4.354809542928203,1.2272844388735102,3.944279878770424,1589367.8332310065,7.661114379027827,-3.6025866680002343,6.29820227534209,102.94677314912525,41586278.86465277,29.09073166164932,-0.8655204587591073,6.301993821517894,102.45152689287146,41455796.02043405,29.051580523507045,-0.4296209643378184,6.29820227534209,101.43097236306635,41144271.35543799,28.878022408614914,-0.6593067946118998,6.301993821517894,101.98967088592228,41321118.80880767,28.814292662837516,-0.3308264977151181
1162,Obraz 1163,49.04,255.0,50.58689444444445,49.70373333333333,46.81921388888889,93.65253327190041,92.24365382239944,86.95358507875737,82147.0,1250.6315919160843,229,484,0.4731404958677686,0.6599982461994426,7.7,50.65,4.484307529533007,1162,1.0470428796694355,0.35693090513232184,0.16558162047825437,0.038651870850150725,0.9507051109155916,0.008434064116358143,0.7120583484147052,0.0008425721713779443,0.9964582386887251,0.0012063298863706968,0.5070278014749416,0.0012004418531062562,1.340877394191764,4.864623899897389,1942807.1867218898,8.552239549146593,-4.392776747953863,1.359866085145288,4.820217020992852,1944812.4337159889,8.692599615575071,-4.0135917086514,1.3408773941917635,4.588970929660479,1862426.7806008062,7.674763359865084,-4.148280439435377,1.359866085145288,4.790271527514013,1936080.3278175595,7.505457039942804,-3.284891845252784,6.978587359490928,125.00437011104589,50652393.059708945,29.16164533445523,-0.7935709648359859,6.982788500556052,124.17512467383122,50427688.51189315,28.95501515749114,-0.434955124826611,6.978587359490926,123.13490158135485,50107256.03645106,28.936930320118563,-0.8531752345665033,6.982788500556052,124.01302463861477,50380420.14162402,28.946896020905797,-0.34162186527073435
1163,Obraz 1164,47.21,255.0,50.11683055555556,48.98359722222222,42.52050833333333,97.06909239218996,95.0023703818547,82.5164356454548,75982.5,1152.7909715175629,227,446,0.5089686098654709,0.7184926169404408,12.07,50.2,4.150468726350513,1163,1.168826716421465,0.46379038080153634,0.1526046596746302,0.04153041693096904,0.9581197987460256,0.0084016781577132,0.7358104679031323,0.000876726905185809,0.9962651591363998,0.0014809531561490066,0.5414178133258928,0.001290786528263246,1.3126847424890196,5.151430558900903,2004625.1345659695,10.204759291008068,-5.254117423878406,1.331274186238688,5.001557638012716,1975254.2508730106,7.627002879531371,-3.911321150000972,1.3126847424890187,4.836477348324113,1912784.7783617768,8.098205564956476,-4.402913001205177,1.331274186238688,5.092100112936139,2001656.4365606806,7.636451622391451,-3.6345363890172036,6.831858893744888,131.58876851971345,51981509.59763084,29.027551473622566,-0.9180523597543427,6.835971703611861,130.18018159335745,51587157.41568396,28.834599157862765,-0.3674423092346503,6.831858893744887,129.5916524771234,51399150.559611574,28.90433415501189,-0.6488222564333275,6.835971703611861,130.9665461489147,51816461.32008444,29.02186740179559,-0.4522253675518006
1164,Obraz 1165,51.27,254.0,56.31851666666667,52.267805555555555,45.224605555555556,96.23760400649444,89.6877064669151,78.1110265164626,93178.5,1421.761535167694,243,490,0.4959183673469388,0.5792580232355782,18.84,56.35,5.578701694268413,1164,1.533541528903306,0.5407303558232995,0.26095870292795753,0.06463721802864965,0.9196138361529403,0.014786221137439035,0.6737210064470158,0.0010878038227343048,0.9945316764032275,0.0019266913498049083,0.45390117784513684,0.0014665017206695289,1.4231313944148325,4.714054836674189,1965196.7351924647,9.546864397013824,-5.007656256585499,1.443284916542849,4.5588701705087535,1936790.1474736936,9.221214111511932,-4.303820771699575,1.4231313944148314,4.342588024546879,1856877.0127761406,8.137070805129907,-3.709088036877122,1.443284916542849,4.544790956929684,1932684.6487940366,8.71682809798787,-4.014432212379388,7.406677749194503,118.1905969088798,50461226.09039777,29.134975635790262,-0.8811864276044795,7.411136602604995,116.88160390813192,50098789.87811596,28.669328992242306,-0.4449571116812956,7.406677749194503,115.75326072553788,49750498.85933527,28.599277234218338,-0.7321671823362546,7.411136602604993,116.86005862909315,50092507.27474825,28.729298690771746,-0.3144144563107568
1165,Obraz 1166,42.82,250.0,45.49621388888889,43.16348888888889,39.81194722222222,88.85838269152917,84.65026776386665,77.83428814573158,75992.5,1180.3056907653809,221,448,0.49330357142857145,0.6854749587154116,10.95,45.53,4.330893543757725,1165,0.808386660261825,0.2713887822540492,0.13542826699465957,0.03138613493251151,0.9576981446416964,0.0077376930689414146,0.7330530990939239,0.0007327801324392396,0.996825187102334,0.001064798674098782,0.5373673830579286,0.001074699128016914,1.174733267672417,4.162130328087425,1616084.6934217063,7.004676343274964,-3.8005274586427116,1.1913691264535997,4.138805503924464,1620761.1762624965,7.05036568409318,-3.540651862339946,1.1747332676724163,3.9613849036022843,1557547.3276418392,8.014641530849694,-4.29902014477445,1.1913691264535997,4.123295393653461,1616238.4281074721,7.803671029683708,-3.6549763574214356,6.11389137296454,107.88292469681237,42358571.94886212,28.799796434646858,-0.6011344620344017,6.117571963145838,107.22449432967431,42179701.195329584,28.804246350918792,-0.4567977589865459,6.113891372964539,106.33972939392893,41908576.19854129,28.791671324233334,-0.6249726081607009,6.117571963145837,107.02222313030515,42120718.91359353,28.821352521896486,-0.2266733726108573
1166,Obraz 1167,51.35,255.0,52.54138611111111,51.82261666666667,49.68463333333333,99.34370851001658,98.15694007635453,94.04550680080953,78896.0,1187.376757979393,217,465,0.4666666666666667,0.7032144104784145,5.48,52.63,3.921029496417532,1166,0.9920978811119271,0.3453359072704385,0.1387779738495348,0.03530537537207875,0.9609812994809852,0.008110406627991324,0.7323008267577937,0.0008785424105154494,0.9970436313474738,0.0010281712711333782,0.5362652727069153,0.0012872724532061175,1.399440697099564,5.503707655354468,2175960.5838874495,8.307993209433757,-4.575411526168975,1.41925872596642,5.4767043473822845,2184375.5062838746,7.319556642401874,-3.637463196012419,1.3994406970995628,5.23353512103067,2097178.272878629,8.601187883796133,-4.165979811936551,1.4192587259664198,5.437971374367086,2173080.9713526424,7.9777370755949075,-3.8354542584445057,7.28337967471133,142.36346784345056,56981873.065267235,29.133883788782253,-0.8953266833735759,7.287764302124886,141.5176139141087,56753852.102755904,29.062203219587634,-0.3711854811638297,7.28337967471133,140.29282756923527,56378074.361306064,29.1777504730901,-0.8118201465629405,7.287764302124886,141.1706045241138,56652664.164633386,29.06025391840281,-0.3180581519250319
1167,Obraz 1168,55.91,250.33,58.62255,55.889294444444445,53.213475,97.86627789062055,93.51785298868502,88.82412956124739,96534.0,1302.8914769887924,242,496,0.4879032258064516,0.7146175536540653,9.89,58.68,4.898066500387059,1167,0.8090906190627882,0.26696946080758543,0.14196646968976656,0.03384409716607506,0.9543246299845554,0.009250019250651458,0.6658108979210386,0.0010159550238788948,0.9973465578967899,0.0008747832102481879,0.44330518395503027,0.0013535721267189831,1.5241851983629482,4.949719406904072,2120765.9543670043,7.191593898705099,-3.9396366445555575,1.5457697830632484,4.9348801947903596,2135761.3360035457,6.442126913161371,-3.200356115506262,1.5241851983629477,4.772359535005818,2069047.8157214727,8.116704028466597,-4.212116908735924,1.5457697830632484,4.95068863248657,2140371.0764357606,8.013033720961207,-3.895106099099896,7.932611590659462,129.29858327676453,56052783.73413856,28.552542777646778,-0.7423065205966504,7.937387058614572,128.55599884305386,55858345.50623973,28.490674670592856,-0.2248503958961818,7.9326115906594605,127.86061343773653,55633471.729078,28.479099169439433,-0.7166841274487546,7.937387058614572,128.64712593958913,55884918.167589426,28.527507257457234,-0.3089319219468235
1168,Obraz 1169,36.25,253.33,38.856675,36.243230555555556,33.65235555555556,83.3720838880333,78.08483739218204,72.1270496647426,65481.5,1026.3056930303574,237,364,0.6510989010989011,0.7812229757235938,10.02,38.92,3.7971997714900954,1168,0.9084917141834714,0.25239994975612867,0.14496009531790074,0.027448803352660457,0.956858455972555,0.006160767008965363,0.769224028647125,0.0005315666668553438,0.9958964854762897,0.0011379493850772343,0.5917058888112343,0.000817920266261593,0.9922720047217933,3.5961005764911658,1335733.3761678273,8.229014862613083,-4.4167898459673545,1.0063239579586167,3.6044881386971066,1346368.5353222885,8.864027829100568,-3.7632481528357236,0.9922720047217928,3.4639104191513406,1297186.7262875338,8.162450907054462,-4.337414631940739,1.0063239579586167,3.6247539453393274,1352278.04453916,9.616960846864686,-4.536297528791435,5.164272959872054,93.2038346398518,34955127.13448633,28.909682034724838,-0.688012108451875,5.167381875485717,92.71658632015225,34822411.787330255,27.96624529200259,-0.37205322466148544,5.164272959872054,92.23779433783888,34673429.78241937,27.88009070182311,-0.7663135202261043,5.167381875485717,92.86549596674654,34865833.84027715,28.303060458315667,-0.4061746670831298
1169,Obraz 1170,41.42,255.0,43.92836944444444,41.869816666666665,38.4711,84.73269744488094,80.88404012377329,74.57093288578778,76432.0,1132.34732234478,226,437,0.517162471395881,0.7490758108299916,10.04,43.95,4.212233304172856,1169,1.2347732432678062,0.381046314606213,0.20714426585086468,0.038618143880906904,0.9309045254002615,0.009506371981474082,0.7309529055303653,0.0007350848764801332,0.9946627212765837,0.001645091572073759,0.5342926904530586,0.0010748505894377083,1.1373719164385505,3.830610328196808,1494224.0696321735,10.682270226815776,-5.708241713125667,1.153478686463924,3.764720685787411,1485770.166140508,9.721619862983925,-4.56417352951697,1.1373719164385498,3.6063853813751816,1428840.0751389868,7.519981502260671,-4.422747102556276,1.153478686463924,3.790913631802366,1493408.0291984691,8.19281798113477,-3.816254989188393,5.919444472313106,97.62338712816725,38684592.032782316,28.96276529367406,-1.0005455851101739,5.923008004583219,96.82743227426926,38464797.39777619,29.029869284856456,-0.4396191398169568,5.919444472313105,96.22865919072716,38277889.366224796,28.627365083439134,-0.7926660277425237,5.923008004583219,97.0627740598252,38533423.0624443,28.756955786737596,-0.5118743149123958
